Resraurant_id,meals,rest_adress,rest_coord,rub_max,rub_min
id_648,no_info,"Hurbanovo Namestie, Bratislava Slovakia","['48.146071', '17.1076992']",no_info,no_info
id_3650,"['Lunch', 'Late Night', 'Drinks']","Rua Augusta 278, Lisbon 1100-057 Portugal","['38.7127533', '-9.1383657']",1101.0,734.0
id_1709,"['Drinks', 'Lunch']","In the Attic Grove F. Oikonomidou & A. Karpenisioti, Athens 11476 Greece","['38.00909115', '23.74237205']",2193.0,877.0
id_4642,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1559,"['Dinner', 'Lunch']","Chaussee de Bruxelles 660 Zellik, Brussels 1731 Belgium","['50.8966741', '4.3118039']",no_info,no_info
id_654,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1369,"['Lunch', 'Dinner']","Carrer Mallorca, 239 Esquina Pasaje Mercader, 08008 Barcelona Spain","['41.3923536', '2.1603543']",no_info,no_info
id_157,"['Lunch', 'Dinner', 'Late Night']","7 Garivaldi Acropolis, Athens 117 42 Greece","['37.9691116', '23.7237066']",no_info,no_info
id_5323,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1392,"['Breakfast', 'Lunch', 'Dinner']","Žitná 38, Prague 12000 Czech Republic","['50.0770802', '14.4279765']",1316.0,351.0
id_2124,['Dinner'],"Rue de la Venerie 14, Watermael-Boitsfort, Brussels 1170 Belgium","['50.7975505', '4.4189634']",no_info,no_info
id_1785,"['Dinner', 'Late Night', 'Drinks', 'Lunch']","Boulevard du Neuvieme de Ligne 44, Brussels 1000 Belgium","['50.8577142', '4.3461269']",2018.0,1053.0
id_1206,no_info,"ul. Jana Dlugosza 2, Krakow 30-512 Poland","['50.0420886', '19.9433414']",no_info,no_info
id_901,"['Breakfast', 'Lunch']","Lufthavnsboulevarden 6 Lufthavnsvej 40, Copenhagen 2770 Denmark","['55.6289187', '12.6458123']",no_info,no_info
id_753,"['Lunch', 'Dinner', 'Late Night']","Rua Tenente Valadim 146 Sheraton Porto Hotel & Spa, Porto 4100-476 Portugal","['41.1612357', '-8.6405274']",3157.0,514.0
id_5628,"['Lunch', 'Dinner', 'Drinks']","13 Uxbridge Street Kensington, London W8 7TQ England","['51.5083337', '-0.1988191']",no_info,no_info
id_1003,no_info,"Hattyú utca 2., Budapest 1015 Hungary","['47.5071974', '19.0312837']",877.0,175.0
id_1207,"['Breakfast', 'Lunch', 'Dinner']","70 Birger Jarlsgatan, Stockholm 114 20 Sweden","['59.3433374', '18.0638789']",no_info,no_info
id_535,"['Lunch', 'Dinner', 'Late Night']","27 South Clerk Street, Edinburgh EH8 9JD Scotland","['55.9411358', '-3.180952']",1535.0,716.0
id_3172,no_info,"Strasse des Ersten Mai 54 Leopoldstadt, Vienna 1020 Austria","['48.2153272', '16.3990791']",no_info,no_info
id_5833,no_info,"Calle Brutau, 127, 02010 Barcelona Spain","['41.5373475', '2.1144272']",no_info,no_info
id_10026,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1327,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_492,"['Lunch', 'Dinner']","ul. Grzybowska 61, Warsaw 00-844 Poland","['52.2333795', '20.9878161']",no_info,no_info
id_553,"['Lunch', 'Drinks', 'Dinner', 'Brunch']","Avenida do Brasil 829, Porto 4150-154 Portugal","['41.159052', '-8.6832975']",877.0,614.0
id_871,no_info,"ul. Grodzka 9, Krakow 31-006 Poland","['50.0597565', '19.9374602']",no_info,no_info
id_4090,"['Breakfast', 'Lunch', 'Dinner']","Passeig Sant Joan, 7, 08010 Barcelona Spain","['41.3922742', '2.1785694']",no_info,no_info
id_6758,['Dinner'],"Calle General Pardinas 71, 28006 Madrid Spain","['40.4334907', '-3.6784389']",2632.0,439.0
id_2946,"['Dinner', 'Late Night', 'Drinks']","Piazzale Susa 7, 20133 Milan Italy","['45.4687191', '9.223504']",no_info,no_info
id_9333,no_info,"10 Chichester Rents, Chancery Lane, London WC2A 1EG England","['51.5158764', '-0.1123232']",no_info,no_info
id_672,"['Breakfast', 'Lunch', 'Brunch']","Coke Lane, SMITHFIELD, Smithfield, Dublin Dublin 7 Ireland","['53.3478663', '-6.2780447']",no_info,no_info
id_966,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1427,"['Lunch', 'Dinner']","1 Place Ambroise Courtois, 69008 Lyon France","['45.745048', '4.8720455']",no_info,no_info
id_160,"['Lunch', 'Dinner']","Carrer d'Entença 60, 08015 Barcelona Spain","['41.3785341', '2.1524489']",10439.0,8685.0
id_3050,"['Drinks', 'Breakfast', 'Brunch']","Carrer de Wellington, 100-104, 08018 Barcelona Spain","['41.3929102', '2.1850684']",no_info,no_info
id_4284,"['Lunch', 'Dinner', 'Brunch']","88 Cromwell Road, London SW7 4EN England","['51.495212', '-0.182679']",no_info,no_info
id_10910,no_info,"85 Putney High Street, London SW15 1SR England","['51.463508', '-0.215591']",818.0,409.0
id_11402,no_info,"26 Norland Road, London W11 4TR England","['51.505598', '-0.216089']",no_info,no_info
id_3173,no_info,"Friedelstr. 31, 12047 Berlin Germany","['52.49302', '13.42832']",1028.0,661.0
id_2644,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_487,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_4126,"['Lunch', 'Dinner']","18 rue des Belles Feuilles, 75116 Paris France","['48.8665525', '2.2824981']",2937.0,1101.0
id_1491,"['Lunch', 'Dinner']","167 Piccadilly, London W1J 9EG England","['51.5079414', '-0.1398223']",no_info,no_info
id_5778,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1140,"['Lunch', 'Dinner']","Potsdamer Str. 137, 10783 Berlin Germany","['52.4969308', '13.3619877']",no_info,no_info
id_2900,"['Lunch', 'Dinner', 'Late Night']","Annagasse 5, Vienna 1010 Austria","['48.2042741', '16.3724029']",no_info,no_info
id_1110,no_info,"Via Nomentana,1040 Angolo Via G. Ciaralli, 4, 00156 Rome Italy","['41.9483333', '12.5697222']",2193.0,1053.0
id_549,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5809,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2365,no_info,"20 rue de l Hirondelle Place Saint-Michel, 75006 Paris France","['48.8536078', '2.3431889']",5439.0,702.0
id_137,"['Lunch', 'Dinner', 'Brunch']","Zivnostenska 2, Bratislava 81106 Slovakia","['48.1492331', '17.1115279']",no_info,no_info
id_4840,"['Breakfast', 'Lunch', 'Dinner', 'Late Night', 'Drinks']","Oranienburger Str. 33, 10117 Berlin Germany","['52.5250887', '13.3934887']",no_info,no_info
id_1681,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3031,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3763,['Dinner'],"Via Bessarione 32, 20139 Milan Italy","['45.4382277', '9.2164935']",no_info,no_info
id_5589,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_4068,"['Lunch', 'Dinner']","Jana Zelivskeho, 1923/5, Prague Czech Republic","['50.0852868', '14.4701455']",no_info,no_info
id_1117,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_10771,"['Dinner', 'Drinks']","78 Venn St, London SW4 0BD England","['51.4623627', '-0.1380181']",no_info,no_info
id_5108,no_info,"Calle del Cardenal Cisneros 3 Cardenal Cisneros, 3. Madrid, 28010 Madrid Spain","['40.4296426', '-3.7016911']",2193.0,877.0
id_835,['Lunch'],"Plynarenska 7/C, Bratislava 821 09 Slovakia","['48.1454779', '17.1421675']",no_info,no_info
id_1970,"['Dinner', 'Late Night']","Calcada dos Mestres Campolide, Lisbon 1070-180 Portugal","['38.7289189', '-9.1662']",1754.0,877.0
id_12723,"['Lunch', 'Dinner', 'Drinks', 'Late Night']","27 rue de Dunkerque, 75010 Paris France","['48.880172', '2.3533292']",no_info,no_info
id_1343,['Dinner'],"128 Folkungagatan, Stockholm 116 30 Sweden","['59.3154592', '18.087407']",no_info,no_info
id_1455,no_info,"Thorbeckeplein 24, 1017 CS Amsterdam The Netherlands","['52.3651934', '4.8955841']",2632.0,1316.0
id_14581,"['Lunch', 'Dinner']","108 Morden Road, London SW19 3BP England","['51.4103068', '-0.1927174']",no_info,no_info
id_6416,no_info,"Avenida de La Reina Victoria 41, 28003 Madrid Spain","['40.4464534', '-3.7110273']",no_info,no_info
id_1467,no_info,"176 Morningside Road, Edinburgh EH10 4BY Scotland","['55.9291274', '-3.2097224']",1535.0,1228.0
id_8856,"['Breakfast', 'Lunch', 'Dinner']","65 rue la Fayette, 75009 Paris France","['48.8761755', '2.3442183']",no_info,no_info
id_872,"['Lunch', 'Dinner', 'Late Night']","Feuerbachstrasse 63, 12163 Berlin Germany","['52.4647755', '13.3384616']",no_info,no_info
id_692,no_info,"Calle Eloy Gonzalo 12 Esq. Cardenal Cisneros, 28010 Madrid Spain","['40.433872', '-3.7025226']",1053.0,175.0
id_1698,no_info,"Rothenbaumchaussee 109 20148 Hamburg, 20148 Hamburg Germany","['53.5715993', '9.9881642']",1028.0,514.0
id_2573,no_info,"Bei den St. Pauli-Landungsbruecken 3, 20359 Hamburg Germany","['53.5456022', '9.9692507']",no_info,no_info
id_12936,no_info,"193 rue de Bercy, 75012 Paris France","['48.8437216', '2.3728256']",no_info,no_info
id_1112,no_info,"Patission 338 Quartier Patissia, Athens Greece","['38.0183878', '23.7356175']",no_info,no_info
id_1084,"['Lunch', 'Dinner']","Rua Marechal Saldanha 15, Lisbon 1200-259 Portugal","['38.7105823', '-9.146559']",no_info,no_info
id_1917,"['Breakfast', 'Lunch']","Csango utca 4/A, Budapest 1134 Hungary","['46.3410486', '20.2077664']",no_info,no_info
id_289,"['Lunch', 'Dinner', 'Late Night']","Schwanthalerstr. 85, 80336 Munich, Bavaria Germany","['48.1373624', '11.5534469']",no_info,no_info
id_4733,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5030,"['Lunch', 'Dinner']","C.C.La Vaguada, Madrid Spain","['40.479512', '-3.70667975']",no_info,no_info
id_3644,"['Lunch', 'Dinner', 'Drinks']","Restaurante Realismo Magico Via Romanello Da Forli 11, 00176 Rome Italy","['41.8909804', '12.5323644']",1140.0,614.0
id_460,no_info,"Scheelegatan 8 Bergsgatan 15, Stockholm 112 23 Sweden","['59.3297222', '18.0438889']",2553.0,562.0
id_1479,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Folkungagatan 110, Stockholm 116 30 Sweden","['59.3153767', '18.0842526']",no_info,no_info
id_11473,"['Breakfast', 'Lunch', 'Dinner']","98 boulevard Massena, 75013 Paris France","['48.8210408', '2.3666668']",no_info,no_info
id_2640,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1104,"['Lunch', 'Dinner']","Overtoom 459 Neighborhoods: Zuid, West, 1054 LE Amsterdam The Netherlands","['52.3584548', '4.8588062']",no_info,no_info
id_6007,"['Dinner', 'Lunch']","126 rue d Avron, 75020 Paris France","['48.8530007', '2.408533']",no_info,no_info
id_7472,['Breakfast'],"Paseo Venezuela 1 Parque del Retiro, 28009 Madrid Spain","['40.4156225', '-3.6837879']",no_info,no_info
id_5366,['Dinner'],"Calle Luchana 35, 28010 Madrid Spain","['40.4322395', '-3.6983654']",no_info,no_info
id_1285,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_69,no_info,"Subiceva cesta 1a, Ljubljana 1000 Slovenia","['46.0508141', '14.5018883']",1404.0,526.0
id_3624,no_info,"Calle del Marques de Toca 6 Lavapiés, 28012 Madrid Spain","['40.4102042', '-3.6962318']",2203.0,734.0
id_1348,no_info,"Pesti ut 2., Budapest 1173 Hungary","['47.485244', '19.225874']",479.0,60.0
id_318,['Drinks'],"Rua Carmelitas 15, Porto 4050-162 Portugal","['41.1461328', '-8.6143598']",no_info,no_info
id_11288,"['Lunch', 'Dinner']","13 Camden High Street, London NW1 7JE England","['51.5348467', '-0.1392197']",no_info,no_info
id_1474,no_info,"25 rue Bayen, 75017 Paris France","['48.8799946', '2.2940918']",2717.0,2203.0
id_1002,no_info,"Via Dei Marrucini 18/c A 100 metri dalla Città Universitaria e dal CNR, 00185 Rome Italy","['41.8997343', '12.5143345']",3070.0,526.0
id_341,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_825,no_info,"Fredriksgatan 65, Helsinki 00100 Finland","['60.1695044', '24.9299446']",no_info,no_info
id_2269,['Dinner'],"Landstraßer Gürtel 19, Vienna 1030 Austria","['48.1885166', '16.3863026']",no_info,no_info
id_1536,no_info,"52 Wells Street Fitzrovia, London W1T 3PR England","['51.5183736', '-0.140044']",2046.0,409.0
id_3264,['Dinner'],"C/ Napols, 141, 08013 Barcelona Spain","['56.06574185', '60.9751473']",no_info,no_info
id_2803,"['Drinks', 'Dinner']","Via Domenico Millelire 38, 00136 Rome Italy","['41.9056549', '12.4459171']",no_info,no_info
id_2790,"['Lunch', 'Dinner']","Borivojova 733/58, Prague Czech Republic","['50.0836285', '14.4516135']",no_info,no_info
id_3326,no_info,"Gieselerstr. 17, 10713 Berlin Germany","['52.4912011', '13.3180777']",no_info,no_info
id_9283,no_info,"21 Rupert Street Soho, London W1V 7FE England","['51.5110644', '-0.1327258']",no_info,no_info
id_632,"['Lunch', 'Dinner']","356 rue des Pyrenees, 75020 Paris France","['48.8739936', '2.3864318']",no_info,no_info
id_8299,"['Lunch', 'Dinner']","Calle Emigrantes 11, 28043 Madrid Spain","['40.4674233', '-3.6376303']",no_info,no_info
id_3980,['Dinner'],"Torstr. 65, 10119 Berlin Germany","['52.529265', '13.4081326']",no_info,no_info
id_3170,"['Lunch', 'Dinner', 'Breakfast', 'Late Night', 'Drinks']","Paseo Santa Maria de La Cabeza 38, 28045 Madrid Spain","['40.4043748', '-3.6964424']",no_info,no_info
id_57,no_info,"Myntgata 9, Oslo 0151 Norway","['59.9089453', '10.7378647']",4131.0,1522.0
id_2541,no_info,"Leopoldstr. 28a, 80802 Munich, Bavaria Germany","['48.1551663', '11.5840549']",no_info,no_info
id_9794,['Dinner'],"18 Lodge Road Danubius Hotel Regents Park, London NW8 7JT England","['51.5298217', '-0.168646']",no_info,no_info
id_10693,"['Dinner', 'Lunch']","87 Dennett's Road, London SE14 5LW England","['51.4705387', '-0.0502788']",no_info,no_info
id_3415,no_info,"Via Felice Casati 26, 20124 Milan Italy","['45.4793903', '9.2023441']",no_info,no_info
id_0,no_info,Rome Italy,"['41.9100711', '12.5359979']",no_info,no_info
id_707,no_info,"Markveien 42, Oslo 0554 Norway","['59.921824', '10.7575798']",no_info,no_info
id_1412,"['Dinner', 'Lunch', 'Drinks']","89-94 Capel Street, Dublin D01 H0C2 Ireland","['53.3505757', '-6.2700479']",1316.0,351.0
id_2425,"['Lunch', 'Dinner', 'Late Night']","Via Generale Gustavo Fara 1 Zona F.S. Centrale, 20124 Milan Italy","['45.4817687', '9.1974724']",no_info,no_info
id_2774,['Dinner'],"Ripa di Porta Ticinese, 93, Navigli, 20143 Milan Italy","['45.4494113', '9.1646028']",26317.0,5263.0
id_751,"['Lunch', 'Dinner', 'Late Night']","Calle Maquinista 17, 08003 Barcelona Spain","['41.3808324', '2.1889419']",5263.0,1754.0
id_1417,no_info,"Via Giovenale 7, 20136 Milan Italy","['45.4499815', '9.184671']",3948.0,1316.0
id_8452,"['Breakfast', 'Lunch', 'Dinner']","Calle Corazon de Maria 33, 28002 Madrid Spain","['40.44447', '-3.66744']",no_info,no_info
id_6324,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_584,no_info,"Opletalova 1/A, Bratislava 841 07 Slovakia","['50.0851117', '14.4334647']",no_info,no_info
id_309,"['Lunch', 'Dinner', 'Brunch', 'Late Night']","6 Drottninggatan, Stockholm 111 51 Sweden","['59.3292299', '18.0661585']",no_info,no_info
id_3654,no_info,no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_9812,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2109,no_info,"Gen. Zajączka 9A, Warsaw 05-518 Poland","['52.2612661', '20.9957243']",287.0,38.0
id_1872,"['Lunch', 'Dinner']","La Rambla 51, 08001 Barcelona Spain","['41.3802235', '2.1735346']",no_info,no_info
id_2394,"['Drinks', 'Lunch', 'Dinner']","Wibautstraat 131, 1091 GL Amsterdam The Netherlands","['52.3540731', '4.9130446']",1316.0,877.0
id_9422,"['Lunch', 'Dinner']","10 Bradbury Street Hackney, London N16 8JN England","['51.5486876', '-0.0768379']",no_info,no_info
id_4159,no_info,"Torrent de l'Olla 141, 08012 Barcelona Spain","['41.4035135', '2.1555188']",439.0,263.0
id_4033,"['Lunch', 'Dinner']","Hostivicka, 8/10, Prague Czech Republic","['50.0645677', '14.2372372']",no_info,no_info
id_1108,"['Lunch', 'Dinner']","Nybohovsbacken 54, Stockholm 117 64 Sweden","['59.309099', '18.0155522']",no_info,no_info
id_538,no_info,"Via Cesare da Sesto, 13, 20123 Milan Italy","['45.4579308', '9.172098']",8772.0,1579.0
id_4948,"['Late Night', 'Breakfast', 'Lunch', 'Dinner', 'Brunch']","Plaza San Miguel S/N, 28005 Madrid Spain","['15.8830714', '-53.21362155']",367.0,220.0
id_3625,['Dinner'],"Seminarska 177/6, Prague 110 00 Czech Republic","['50.0862942', '14.4172106']",no_info,no_info
id_12314,"['Lunch', 'Dinner']","Vauxhall Railway Station South Lambeth Road Vauxhall Arch 56, London SW8 1SS England","['51.48608865', '-0.12241325']",no_info,no_info
id_801,['Dinner'],"Saalestr. 38, 12055 Berlin Germany","['52.4725475', '13.4546178']",no_info,no_info
id_2267,"['Drinks', 'Lunch', 'Dinner']","Saseler Chaussee 111, 22393 Hamburg Germany","['53.6446117', '10.0997011']",2281.0,526.0
id_15347,"['Lunch', 'Dinner']","15 Woodside Green, London SE25 5EY England","['51.3862613', '-0.071413']",no_info,no_info
id_7930,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","13 rue Louise Weiss, 75013 Paris France","['48.8336042', '2.3701398']",2203.0,734.0
id_801,"['Dinner', 'Lunch']","Avenida 5 de Outubro 70-A, Lisbon 1050-059 Portugal","['38.737447', '-9.1476509']",no_info,no_info
id_1001,no_info,"route de Gy 134 Gy, Geneva 1251 Switzerland","['46.2515224', '6.2560659']",no_info,no_info
id_679,no_info,"5 George's Street Upper, Dublin 0000 Ireland","['53.2920595', '-6.1361003']",1930.0,439.0
id_6037,"['Dinner', 'Brunch', 'Lunch', 'Late Night']","26 rue de la Croix Nivert, 75015 Paris France","['48.8467722', '2.2995702']",2193.0,877.0
id_12890,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_512,"['Lunch', 'Dinner']","Wergelandsveien 29, Oslo 0167 Norway","['59.9204549', '10.7286963']",no_info,no_info
id_1076,"['Lunch', 'Dinner']","Rua do Paraiso 40, Lisbon 1100-397 Portugal","['38.7145332', '-9.1238156']",no_info,no_info
id_5668,"['Lunch', 'Dinner']","Schlossstr. 33-36, 12163 Berlin Germany","['52.4576559', '13.3210427']",no_info,no_info
id_7846,no_info,"Calle Alcala 250, 28027 Madrid Spain","['40.4319935', '-3.6553212']",no_info,no_info
id_3397,"['Lunch', 'Dinner']","103 Newington Butts Elephant & Castle, London SE1 6SF England","['51.4926017', '-0.1009553']",no_info,no_info
id_3702,"['Lunch', 'Dinner']","4-6 Theobalds Road, London WC1X 8PN England","['51.5215128', '-0.1137552']",no_info,no_info
id_3215,no_info,"4 rue du Debarcadere, 75017 Paris France","['48.8780876', '2.2874066']",6579.0,1667.0
id_927,no_info,"Storgata 53A, Oslo 0182 Norway","['59.9167453', '10.756427']",no_info,no_info
id_1874,"['Lunch', 'Dinner']","Franziska-Bilek-Weg 1, 80339 Munich, Bavaria Germany","['48.1334438', '11.5442176']",no_info,no_info
id_6531,no_info,"30 Old Jewry, London EC2R 8DQ England","['51.5144496', '-0.0909705']",5115.0,1023.0
id_247,no_info,"Albert Cuypstraat 129, 1072 CS Amsterdam The Netherlands","['52.3554837', '4.8923082']",no_info,no_info
id_13637,"['Lunch', 'Dinner', 'Drinks']","64 Borough High Street, London SE1 1XF England","['51.5039843', '-0.0913445']",2937.0,367.0
id_11452,"['Dinner', 'Lunch']","9 rue Saint Sabin, 75011 Paris France","['48.8550734', '2.3718967']",no_info,no_info
id_13770,"['Lunch', 'Dinner']","117 The Vale Acton, London England","['51.5065428', '-0.2536252']",no_info,no_info
id_1756,"['Breakfast', 'Lunch', 'Drinks']","Chaussee d'Alsemberg 172, Brussels 1190 Belgium","['50.8218033', '4.3425228']",587.0,367.0
id_677,no_info,"Olufsvej 6 Oesterbro, Copenhagen 2100 Denmark","['55.7012758', '12.5768419']",no_info,no_info
id_1284,"['Lunch', 'Dinner']","Wagramer Strasse 79, Vienna 1220 Austria","['48.2417869', '16.4335509']",no_info,no_info
id_3445,"['Lunch', 'Dinner', 'Late Night']","Carrer Comte d'Urgell, 204, 08036 Barcelona Spain","['41.3885614', '2.1505738']",2937.0,441.0
id_5526,no_info,"Via Giorgio Stephenson 94, 20157 Milan Italy","['45.5126868', '9.1184733']",no_info,no_info
id_8621,"['Lunch', 'Dinner']","104-106 Streatham High Streed, London SW16 1BW England","['51.4346179', '-0.1285022']",3010.0,2276.0
id_7418,"['Brunch', 'Breakfast', 'Lunch', 'Dinner', 'Drinks']","46-47 The Mall Ealing, London N14 6LN England","['51.5135399', '-0.2988111']",no_info,no_info
id_13414,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","198-204 Lewisham High Street Lewisham, London SE13 6JP England","['51.459852', '-0.0120774']",no_info,no_info
id_9123,"['Breakfast', 'Lunch', 'Dinner']","8 rue du Buis Near the lycee jean batiste Say, 75016 Paris France","['48.8472513', '2.2671789']",no_info,no_info
id_3417,"['Dinner', 'Lunch', 'Brunch']","Unit 587 The Stables Market Chalk Farm Road The Stables, London NW1 8AH England","['51.52864165', '-0.1016182']",no_info,no_info
id_4659,"['Dinner', 'Lunch', 'Late Night']","Via Aurelia 666, 00165 Rome Italy","['41.894451', '12.4160513']",no_info,no_info
id_503,no_info,"Amsinckstr. 70, 20097 Hamburg Germany","['53.5424567', '10.0250829']",2456.0,702.0
id_331,"['Breakfast', 'Lunch', 'Dinner']","Cesta v Shmartno 5, Ljubljana 1000 Slovenia","['46.0750904', '14.5605257']",no_info,no_info
id_7248,"['Lunch', 'Dinner']","21 avenue Corentin Cariou, 75019 Paris France","['48.8967096', '2.3841271']",no_info,no_info
id_1292,no_info,"Soender Blvd. 43, Copenhagen Denmark","['55.6670547', '12.5544122']",no_info,no_info
id_256,no_info,"rue du Valais 11, Geneva 1202 Switzerland","['46.2172424', '6.1459526']",1762.0,1395.0
id_12318,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1240,['Dinner'],"7 Ekalis, Athens 116 36 Greece","['37.9645375', '23.7440031']",877.0,439.0
id_10123,"['Lunch', 'Dinner']","308 High Road Leyton, London E10 5PW England","['51.5604964', '-0.0095344']",no_info,no_info
id_1717,"['Lunch', 'Dinner', 'Late Night']","Savignyplatz 2, 10623 Berlin Germany","['52.5062443', '13.3233365']",no_info,no_info
id_104,"['Lunch', 'Dinner', 'Late Night']","Piazza Sire Raul 4, 20131 Milan Italy","['45.4917511', '9.2302819']",no_info,no_info
id_14319,no_info,"21-24 Millbank Millbank Tower, London SW1P 4QP England","['51.49219575', '-0.1258733']",no_info,no_info
id_5804,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5046,"['Breakfast', 'Brunch']","Hospital 40, 08001 Barcelona Spain","['41.3808619', '2.1714724']",no_info,no_info
id_4144,"['Lunch', 'Dinner', 'Late Night']","Via di Sacco Pastore, 14, 00141 Rome Italy","['41.931891', '12.5273469']",no_info,no_info
id_1090,"['Breakfast', 'Brunch']","Avenida Elias Garcia 96, Lisbon 1050-101 Portugal","['38.7390416', '-9.1487119']",no_info,no_info
id_1138,"['Lunch', 'Dinner']","Rua Palma 285, Lisbon Portugal","['38.7197085', '-9.1357904']",no_info,no_info
id_14452,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","Kingly Street Kingly Court, Ground Floor, London W1B 5PW England","['51.5126612', '-0.1388148']",2558.0,2046.0
id_1953,no_info,"Via della Lungaretta 167, 00153 Rome Italy","['41.8894024', '12.4757728']",3671.0,734.0
id_5121,"['Lunch', 'Dinner', 'Late Night']","213 Upper Tooting Road, London SW17 7TG England","['51.4304833', '-0.1651159']",no_info,no_info
id_2248,no_info,"Piazza di San Bernardo 105, 00187 Rome Italy","['41.9035536', '12.4945611']",3070.0,790.0
id_1407,"['Breakfast', 'Lunch', 'Dinner']","7 Main street Howth Village, Dublin 13 Ireland","['53.3946394', '-6.121392']",1140.0,439.0
id_1571,no_info,"12 Ifestionos Kontisis 2, Plateia Eleftherias, Goudi, Athens 157 73 Greece","['37.98169155', '23.770262']",1053.0,877.0
id_1555,no_info,"Jarnvagsgatan 42 Esplanaden 11, Stockholm 17235 Sweden","[[], []]",no_info,no_info
id_1029,no_info,"Oranienburger Str. 6, 10178 Berlin Germany","['52.5237576', '13.4007045']",no_info,no_info
id_10309,no_info,"579 High Road Leytonstone, London E11 4PB England","['51.5611881', '0.0083553']",3069.0,512.0
id_359,"['Lunch', 'Dinner']","ul. Stolarska 8, Krakow 31-043 Poland","['50.0599617', '19.9391863']",no_info,no_info
id_6556,['Breakfast'],"Plaza Cronos 5, 28037 Madrid Spain","['40.4392616', '-3.6193704']",no_info,no_info
id_50,no_info,"Carrer de les Flors, 16, 08001 Barcelona Spain","['41.3759781', '2.1677621']",2632.0,1053.0
id_8489,"['Lunch', 'Dinner', 'Drinks']","Calle Espejo 10, 28013 Madrid Spain","['40.4170374', '-3.7096468']",3070.0,263.0
id_505,no_info,"Sedlarska 4, Bratislava 811 01 Slovakia","['48.1437078', '17.1068162']",no_info,no_info
id_8239,"['Brunch', 'Drinks', 'Lunch', 'Dinner']","169 Blackfriars Road, London SE1 8ER England","['51.5020472', '-0.104297']",2056.0,734.0
