Resraurant_id,meals,rest_adress,rest_coord,rub_max,rub_min
id_14806,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1341,no_info,"Corso Buenos Aires 2, 20124 Milan Italy","['45.4750958', '9.206179']",2197.0,879.0
id_13572,no_info,"Seymour Place, London w1 England","['51.5177855', '-0.1623869']",no_info,no_info
id_2043,"['Lunch', 'Dinner']","Plaza Puerta Cerrada 3, 28005 Madrid Spain","['40.413605', '-3.7084304']",no_info,no_info
id_5970,no_info,"88-90 Hatton Garden Unit 36, London EC1N 8PN England","['51.519459', '-0.108472']",1102.0,367.0
id_5983,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_507,no_info,"Siebensterngasse 5, Vienna 1070 Austria","['48.2026706', '16.3566918']",1757.0,703.0
id_9463,"['Breakfast', 'Lunch', 'Dinner']","26 rue de Chateaudun, 75009 Paris France","['48.8762155', '2.3376615']",no_info,no_info
id_1461,"['Lunch', 'Dinner', 'Breakfast']","Rua de Montemor 3, Grijó, Vila Nova de Gaia 4415-487 Portugal","['41.0284625', '-8.5890225']",2636.0,527.0
id_1068,"['Breakfast', 'Lunch', 'Dinner', 'Late Night', 'Drinks']","Hohlstrasse 67 Backeranlage Quartierzentrum, Zurich 8004 Switzerland","['47.3778854', '8.5244401']",1586.0,634.0
id_43,no_info,"Amaliegade 11, Copenhagen 1256 Denmark","['55.6828516', '12.5916212']",1631.0,709.0
id_8586,"['Breakfast', 'Lunch', 'Dinner']","Calle Vallehermoso 98, 28003 Madrid Spain","['40.4393728', '-3.7080545']",879.0,176.0
id_1442,"['Lunch', 'Dinner']","Hermannstr. 176, 12051 Berlin Germany","['52.4714861', '13.4294691']",no_info,no_info
id_8790,"['Breakfast', 'Lunch', 'Dinner', 'Late Night']","2 Essex Road, London N1 8LN England","['51.5362289', '-0.1018493']",no_info,no_info
id_278,"['Late Night', 'Drinks']","Viale Piave 1, 20129 Milan Italy","['45.4687489', '9.2066703']",no_info,no_info
id_7543,no_info,"235 Chiswick High Road, London W4 4PU England","['51.4923337', '-0.2601952']",2052.0,923.0
id_10034,['Lunch'],"5 avenue Jean Jaures, 75019 Paris France","['48.8833553', '2.3714377']",no_info,no_info
id_2015,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Waidhausenstrasse 35, Vienna 1140 Austria","['48.1997327', '16.2792895']",no_info,no_info
id_391,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Late Night']","105 boulevard du Montparnasse, 75006 Paris France","['48.8423579', '2.3291615']",no_info,no_info
id_1114,"['Lunch', 'Dinner']","Theodorstr. 41z, 22761 Hamburg Germany","['53.5700877', '9.8968527']",no_info,no_info
id_3935,"['Lunch', 'Dinner', 'Drinks']","Michalska 13, Prague Czech Republic","['50.0850863', '14.4199082']",no_info,no_info
id_599,"['Lunch', 'Dinner']","G3-5 Kingly Court, London W1B 5PJ England","['51.5125483', '-0.1388805']",1539.0,923.0
id_6540,"['Lunch', 'Dinner']","Torrent De L'Olla, 119, 08012 Barcelona Spain","['41.4025968', '2.1564398']",no_info,no_info
id_824,"['Dinner', 'Drinks']","Hilton Munich Park Am Tucherpark 7, 80538 Munich, Bavaria Germany","['48.1526062', '11.5985945']",no_info,no_info
id_7399,no_info,"Calle Alcala 122, 28009 Madrid Spain","['40.4263461', '-3.6719815']",no_info,no_info
id_7095,no_info,"58 rue Gauthey, 75017 Paris France","['48.8936035', '2.3222182']",1396.0,955.0
id_485,"['Lunch', 'Dinner', 'Late Night']","Calle Sor Angela de La Cruz 17, 28020 Madrid Spain","['40.4592007', '-3.6957058']",no_info,no_info
id_1436,"['Breakfast', 'Lunch']","Chaussee de Waterloo 179, Saint-Gilles, Brussels 1060 Belgium","['50.8264044', '4.3453472']",3075.0,1318.0
id_5176,"['Lunch', 'Dinner', 'Drinks']","7 St. Andrew's Hill, London EC4V 5BY England","['51.5129732', '-0.1012226']",no_info,no_info
id_8931,"['Lunch', 'Dinner']","21 boulevard Montmartre, 75002 Paris France","['48.8717587', '2.3402433']",no_info,no_info
id_3796,"['Lunch', 'Dinner']","2C Cherry Tree Walk, London EC1Y 8NX England","['51.52183735', '-0.09235405']",no_info,no_info
id_1426,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2175,no_info,no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_105,no_info,"Carrer de Benavent 7. Up against the gate no.18 Camp Nou, 08028 Barcelona Spain","['41.37933995', '2.1240937']",1757.0,879.0
id_3911,no_info,"Corcega 629, 08025 Barcelona Spain","['41.4094448', '2.1761835']",no_info,no_info
id_8750,no_info,"Calle Matilde Hernandez 84, 28025 Madrid Spain","['40.3874631', '-3.7365135']",no_info,no_info
id_5780,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_562,"['Late Night', 'Drinks']","Potsdamer Str. 102, 10785 Berlin Germany","['52.5013896', '13.3638541']",no_info,no_info
id_13183,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_15555,"['Dinner', 'Brunch', 'Late Night']","299 Portobello Road, London W10 5TD England","['51.5192276', '-0.2077699']",no_info,no_info
id_6837,"['Breakfast', 'Lunch']","Calle Jacometrezo 10, 28013 Madrid Spain","['40.420337', '-3.7079876']",no_info,no_info
id_1446,"['Lunch', 'Dinner']","The Excise Building, Dublin Ireland","['53.3491614', '-6.2441926']",no_info,no_info
id_910,no_info,"Pava utca 13 Budapest, 1094 Pava Utca 13, Budapest 1094 Hungary","['47.481036', '19.0721129']",967.0,791.0
id_4178,no_info,"Carrer de Blai, 28, 08004 Barcelona Spain","['41.3738921', '2.1642308']",2197.0,1318.0
id_4963,"['Lunch', 'Dinner', 'Breakfast']","54 rue Saint Dominique, 75007 Paris France","['48.8600174', '2.3094999']",no_info,no_info
id_3975,no_info,"Karoliny Svetle 299/12, Prague 110 00 Czech Republic","['50.082539', '14.414958']",no_info,no_info
id_5620,['Dinner'],"Rathenower Str. 6 Moabit, 10559 Berlin Germany","['52.525', '13.35716']",no_info,no_info
id_1905,"['Dinner', 'Lunch', 'Drinks']","Rupertistr. 26, 22609 Hamburg Germany","['53.5556666', '9.8430985']",no_info,no_info
id_213,no_info,"Via Dei Sulpici 117/H Adiacente a via Cartagine, 00174 Rome Italy","['41.859602', '12.5497697']",3075.0,1318.0
id_1445,"['Breakfast', 'Lunch']","Hatch Street Station Building, Dublin Ireland","['53.333604', '-6.2610981']",no_info,no_info
id_4720,['Dinner'],"Via Dei Sommozzatori 22, 00143 Rome Italy","['41.8221269', '12.4813595']",no_info,no_info
id_6580,"['Breakfast', 'Lunch', 'Brunch']","Holland Park, London W8 6LU England","['51.5032252', '-0.2036668']",no_info,no_info
id_143,"['Lunch', 'Dinner', 'Late Night']","Calle Botoneras 6, 28012 Madrid Spain","['40.4148599', '-3.7068192']",no_info,no_info
id_7655,"['Lunch', 'Dinner']","13 rue Rambuteau, 75004 Paris France","['48.8603891', '2.3556782']",no_info,no_info
id_3437,no_info,"Mahlerstrasse 9, Vienna 1010 Austria","['48.2026579', '16.3722092']",no_info,no_info
id_2525,"['Lunch', 'Dinner']","Calle Montalban 3, 28014 Madrid Spain","['40.4182794', '-3.6910379']",no_info,no_info
id_32,"['Lunch', 'Dinner']","Calle Duque de Sesto 48, 28009 Madrid Spain","['40.4221432', '-3.6738261']",no_info,no_info
id_1186,no_info,"Place du Luxembourg 10, Ixelles, Brussels 1050 Belgium","['50.8397303', '4.3729891']",1142.0,879.0
id_1279,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_6580,"['Lunch', 'Late Night', 'Drinks']","Rambla de Sant Josep, 84, 08003 Barcelona Spain","['41.3815828', '2.1731459']",514.0,220.0
id_1543,"['Lunch', 'Dinner', 'Late Night']","Tessinerplatz 12, Zurich 8002 Switzerland","['47.3639076', '8.5310531']",no_info,no_info
id_304,"['Lunch', 'Dinner', 'Late Night']","Viale Cassala 9, 20143 Milan Italy","['45.4472489', '9.1588056']",no_info,no_info
id_494,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Freudplatz 2, Vienna 1020 Austria","['48.2147677', '16.4046519']",no_info,no_info
id_708,"['Lunch', 'Dinner']","Rotenturmstrasse 6, Vienna 1010 Austria","['48.2098921', '16.3740479']",no_info,no_info
id_11863,"['Drinks', 'Breakfast', 'Lunch', 'Dinner', 'Brunch']","2 Warrington Crescent Little Venice, London W9 1ER England","['51.524329', '-0.1847285']",4616.0,1539.0
id_5335,no_info,"Corso Lodi 22, 20135 Milan Italy","['45.4488824', '9.2071069']",no_info,no_info
id_2497,"['Lunch', 'Dinner']","20 rue du Cherche Midi, 75006 Paris France","['48.8507564', '2.3280517']",no_info,no_info
id_5862,"['Lunch', 'Dinner']","4-5 Down Street, London W1J 7AG England","['51.5050072', '-0.1480927']",no_info,no_info
id_418,"['Lunch', 'Breakfast']","44 Avenue J-F Kennedy Building Axento, Luxembourg City 1855 Luxembourg","['49.60905035', '6.14900675']",no_info,no_info
id_2336,"['Lunch', 'Dinner', 'Brunch', 'Drinks']","81 Buckingham Palace Road, London SW1W 0AJ England","['51.4973045', '-0.1440465']",2565.0,1026.0
id_1427,"['Lunch', 'Dinner']","Oldrichova 251/3, Prague 128 00 Czech Republic","['50.0657974', '14.4251895']",839.0,335.0
id_5974,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","Bailen 88, 08009 Barcelona Spain","['41.3963596', '2.1715365']",no_info,no_info
id_2314,"['Lunch', 'Dinner', 'Brunch', 'Drinks']","U Dejvickeho rybnicku 1876/22 Dejvice, Prague 15000 Czech Republic","['50.0971017', '14.3705388']",872.0,268.0
id_158,no_info,"4 Avenue Victor Hugo, Luxembourg City 1750 Luxembourg","['49.618828', '6.1250061']",2572.0,1029.0
id_3186,['Lunch'],"Komunardu 1584/42, Prague 170 00 Czech Republic","['50.1057984', '14.4502365']",no_info,no_info
id_315,"['Lunch', 'Dinner', 'Brunch', 'Late Night']","22 High Street, South Queensferry, Edinburgh EH30 9PP Scotland","['55.9901063', '-3.3961916']",2352.0,661.0
id_433,"['Lunch', 'Dinner']","14 Kalamiotou, Athens 105 60 Greece","['37.9772671', '23.7291274']",439.0,176.0
id_314,"['Lunch', 'Dinner', 'Late Night']","Grolmanstr. 35, 10623 Berlin Germany","['52.5035169', '13.3239522']",no_info,no_info
id_1693,['Dinner'],"Ceintuurbaan 63, 1072 EV Amsterdam The Netherlands","['52.3527749', '4.889534']",no_info,no_info
id_1350,no_info,"Erzgiessereistr. 32, 80335 Munich, Bavaria Germany","['48.1515476', '11.5548067']",no_info,no_info
id_12856,"['Lunch', 'Dinner']","156 Kenton Road Kenton, London E9 7AB England","['51.5830948', '-0.3155613']",no_info,no_info
id_369,"['Breakfast', 'Lunch', 'Brunch']","232 Morrison Street, Edinburgh EH3 8EA Scotland","['55.9462484', '-3.2136942']",no_info,no_info
id_2540,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1011,"['Lunch', 'Dinner']","ul. Rynek Glowny 15, Krakow 31-008 Poland","['50.0602802', '19.937302']",no_info,no_info
id_815,"['Lunch', 'Dinner']","Volkartstr. 26, 80634 Munich, Bavaria Germany","['48.1557812', '11.535256']",no_info,no_info
id_266,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Rua Dom Pedro V 44 Principe Real, Lisbon 1250-094 Portugal","['38.7157376', '-9.145824']",no_info,no_info
id_541,"['Lunch', 'Dinner']","Amfitheas Avenue 73, Athens Greece","['37.933192', '23.7016798']",no_info,no_info
id_3546,"['Lunch', 'Dinner']","Lindauer Allee 20, 13407 Berlin Germany","['52.5738051', '13.355179']",no_info,no_info
id_1179,no_info,"Piazza Fontana 3 Starhotels Rosa Grand, 20122 Milan Italy","['45.4638223', '9.1940273']",7029.0,1757.0
id_15305,"['Drinks', 'Breakfast', 'Lunch']","128 Broadway West Ealing, London W13 0SY England","['51.5099357', '-0.3265666']",no_info,no_info
id_3256,"['Lunch', 'Dinner']","Calle de Nunez de Balboa 12, 28001 Madrid Spain","['40.4230343', '-3.6826476']",no_info,no_info
id_1320,"['Breakfast', 'Late Night', 'Drinks']","Stroget Amagertorv 9, Copenhagen 1161 Denmark","['55.678667', '12.578509']",579.0,118.0
id_2889,"['Breakfast', 'Lunch', 'Dinner']","Alt-Tegel 6, 13507 Berlin Germany","['52.5896413', '13.2817894']",no_info,no_info
id_2285,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_547,no_info,"Store Regnegade 26A, Copenhagen 1110 Denmark","['55.68181', '12.582647']",1122.0,354.0
id_828,no_info,"Fortuna utca 4, Budapest 1014 Hungary","['47.503334', '19.0318289']",2197.0,439.0
id_5502,['Dinner'],"Camino de los Vinateros 5, 28030 Madrid Spain","['40.4108627', '-3.657563']",no_info,no_info
id_8118,no_info,"Madrid Sur, Madrid Spain","['40.40532175', '-3.733607']",no_info,no_info
id_2320,no_info,"30 Fbg St Jacques, 75014 Paris France","['48.8370283', '2.3383745']",2940.0,808.0
id_5146,"['Lunch', 'Dinner']","Via Enrico Pestalozzi 25, 00168 Rome Italy","['41.9361766', '12.4255865']",no_info,no_info
id_3089,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_10906,no_info,"62 rue de Bellechasse, 75007 Paris France","['48.8561801', '2.3207355']",no_info,no_info
id_8507,['Dinner'],"1 Varley Parade, London NW9 6RR England","['51.587754', '-0.251256']",no_info,no_info
id_72,"['Lunch', 'Dinner', 'Late Night']","Torvbakkgata 12 Grünerløkka - Sofienberg, Oslo 0550 Norway","['59.9197607', '10.757118']",2812.0,1230.0
id_452,"['Breakfast', 'Lunch', 'Dinner', 'Late Night']","Krojashka ulica 8, Ljubljana 1000 Slovenia","['46.0495928', '14.5058221']",2425.0,661.0
id_178,"['Lunch', 'Dinner']","Calle Jorge Juan 8, 28001 Madrid Spain","['40.4238529', '-3.6867159']",6615.0,2205.0
id_2314,['Dinner'],"Waldorfer Strasse 49, 22041 Hamburg Germany","['53.5792573', '10.0721666']",no_info,no_info
id_558,"['Lunch', 'Dinner', 'Late Night']","Via Fiamma Calpurnio 40-44, 00175 Rome Italy","['41.8596942', '12.560255']",no_info,no_info
id_348,no_info,"Eerikinkatu 33, Helsinki 00180 Finland","['60.1646952', '24.9278536']",no_info,no_info
id_816,"['Breakfast', 'Lunch']","Syngrou Avenue 88-93, Athens 11745 Greece","['37.9640197', '23.7257712']",no_info,no_info
id_1619,no_info,"73 Brick Lane Brick lane, London E1 6QL England","['51.5200678', '-0.0719707']",2565.0,1231.0
id_622,no_info,"Sowinskiego 25, Warsaw 01-105 Poland","['52.2240582', '20.9358138']",672.0,192.0
id_6073,"['Lunch', 'Dinner', 'Drinks']","Carrer de Laforja, 1B, 08006 Barcelona Spain","['41.4001559', '2.1511244']",1757.0,439.0
id_892,"['Lunch', 'Dinner']","Amstelstraat 16 /20, 1017 DA Amsterdam The Netherlands","['52.3660361', '4.8991734']",no_info,no_info
id_2381,no_info,"Stora Marknadsvägen 15 Täby Centrum, Taby Sweden","['59.4453068', '18.0718978']",no_info,no_info
id_464,"['Lunch', 'Dinner']","Celetna 988/38, Prague 110 00 Czech Republic","['50.0871162', '14.4265374']",1142.0,351.0
id_5236,"['Lunch', 'Dinner']","321 High Street North, London E12 6PQ England","['51.5433285', '0.0496652']",no_info,no_info
id_2516,no_info,"Rua Luciano Cordeiro N. 104-B, Lisbon 1150-218 Portugal","['38.7272704', '-9.1459165']",no_info,no_info
id_2892,no_info,"Via Capo d'Africa 13, 00184 Rome Italy","['41.888815', '12.494671']",1757.0,439.0
id_6701,"['Lunch', 'Breakfast']","7 More London Riverside, London SE1 2RT England","['51.5043855', '-0.0811399']",no_info,no_info
id_33,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Stora Nygatan 24 Gamla Stan, Stockholm 111 27 Sweden","['59.324351', '18.0688807']",no_info,no_info
id_6529,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_585,no_info,no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_632,"['Lunch', 'Dinner']","4 King Street North, Dublin Dublin 1 Ireland","['53.3493152', '-6.2667847']",no_info,no_info
id_3421,no_info,"Praterstrasse 25, Vienna 1020 Austria","['48.2143682', '16.3832783']",no_info,no_info
id_8698,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_4277,"['Brunch', 'Drinks', 'Breakfast', 'Lunch', 'Dinner']","Via Tonale 12, 20125 Milan Italy","['45.4888734', '9.2032563']",735.0,367.0
id_16142,no_info,"67 Chapel Market, London N1 9ER England","['51.5333866', '-0.1084894']",no_info,no_info
id_376,no_info,"Wesselényi utca 9 Erzsébetváros, Budapest 1077 Hungary","['47.4968854', '19.0616206']",1318.0,264.0
id_1961,no_info,"Paseo General Martinez Campos 26, 28010 Madrid Spain","['40.4347966', '-3.6943731']",3515.0,2197.0
id_2005,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5631,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","143 Goldhawk Road, London W12 8EN England","['51.5012897', '-0.2314703']",no_info,no_info
id_1153,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1088,no_info,"Ottakringer Strasse 266, Vienna 1160 Austria","['48.2143369', '16.3016203']",2197.0,1318.0
id_608,['Dinner'],"Rua de Cedofeita 652, Porto 4050-176 Portugal","['41.1558432', '-8.6191915']",1102.0,955.0
id_8980,no_info,"Old Street Tube Station City Road, London EC1V 9NR England","['51.525676', '-0.0874936']",no_info,no_info
id_5635,"['Breakfast', 'Lunch', 'Brunch']","196 Tottenham Court Road 196 Tottenham Court Road, London W1T 7LQ England","['51.52127125', '-0.1346687']",no_info,no_info
id_8740,no_info,"30 rue Debelleyme, 75003 Paris France","['48.8620348', '2.3636325']",10878.0,2719.0
id_8069,no_info,"Estacion de chamartin., Madrid Spain","['40.4714488', '-3.6818033']",no_info,no_info
id_79,['Dinner'],"Piazza della Trinita' Dei Monti 6 Hassler Roma Hotel, 00187 Rome Italy","['41.9060378', '12.4838']",no_info,no_info
id_3659,no_info,"Corredera Baja de San Pablo 47, 28004 Madrid Spain","['40.4232804', '-3.7029993']",1318.0,439.0
id_247,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Stureplan 13, Stockholm 111 45 Sweden","['59.3356623', '18.0723574']",no_info,no_info
id_13441,['Lunch'],"250-252 Earls Court Road, London SW5 9AD England","['51.4918402', '-0.1927715']",no_info,no_info
id_3255,no_info,"Praterstrasse 51, Vienna 1020 Austria","['48.2167367', '16.3877926']",no_info,no_info
id_3886,['Lunch'],"Princesa, 29, 08003 Barcelona Spain","['41.3857134', '2.1807408']",no_info,no_info
id_1203,"['Lunch', 'Dinner', 'Late Night']","Kantstr. 54, 10625 Berlin Germany","['52.5069161', '13.3084781']",no_info,no_info
id_1475,"['Lunch', 'Dinner']","264 rue du Guesclin, 69003 Lyon France","['45.7571266', '4.8493046']",no_info,no_info
id_1445,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3053,"['Lunch', 'Drinks']","1 Queen Square Wc1n3ar, London WC1N 3AR England","['51.5212418', '-0.1225033']",no_info,no_info
id_3249,no_info,"Kronenstr. 70, 10117 Berlin Germany","['52.5113', '13.38791']",no_info,no_info
id_1716,"['Breakfast', 'Lunch', 'Brunch']","279 Upper Richmond Road, London SW15 6SP England","['51.4627781', '-0.2261511']",no_info,no_info
id_5416,"['Lunch', 'Late Night']","Via Enrico Cosenz 81/20158, 20158 Milan Italy","['45.5063645', '9.1600245']",no_info,no_info
id_2036,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2996,no_info,"Laforja 134, 08021 Barcelona Spain","['41.395507', '2.1435775']",3251.0,1142.0
id_1724,"['Breakfast', 'Lunch', 'Dinner']","Am Strandkai 1, 20457 Hamburg Germany","['53.539277', '9.9934839']",no_info,no_info
id_4400,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_926,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1622,['Lunch'],"Rue de la Regence n. 65, Brussels 1000 Belgium","['50.8384403', '4.3537638']",no_info,no_info
id_642,"['Lunch', 'Dinner', 'Late Night']","Via Riano 36-38, 00191 Rome Italy","['41.9378008', '12.4696798']",no_info,no_info
id_476,no_info,"261 Route d'Arlon, Strassen, Luxembourg City 8011 Luxembourg","['49.6159538', '6.1012368']",no_info,no_info
id_2238,no_info,"Rua Tomas Ribeiro 105B, Lisbon 1050-228 Portugal","['38.7319013', '-9.1501133']",no_info,no_info
id_633,no_info,"Szepvolgyi ut 15., Budapest 1037 Hungary","['47.5278368', '19.0361436']",646.0,60.0
id_2279,"['Lunch', 'Dinner', 'Drinks']","Fékező utca 1., Budapest 1222 Hungary","['47.4139075', '19.0408349']",1318.0,439.0
id_2209,"['Lunch', 'Dinner']","Oranienstr. 196, 10999 Berlin Germany","['52.4999166', '13.4231524']",no_info,no_info
id_45,no_info,"67 Bayswater Road Corus Hotel Hyde Park, London W2 3PN England","['51.5115615', '-0.1772354']",10258.0,5129.0
id_1382,"['Breakfast', 'Lunch', 'Dinner']","Lucemburska 1644/46, Prague 130 00 Czech Republic","['50.0789164', '14.4597054']",no_info,no_info
id_447,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1641,"['Lunch', 'Dinner']","Via Otto E Camillo Cima 7, 20134 Milan Italy","['45.4719351', '9.2465408']",no_info,no_info
id_1531,"['Dinner', 'Lunch']","89 Swords Road, Whitehall, Dublin Dublin 9 Ireland","['53.380935', '-6.246564']",no_info,no_info
id_1796,no_info,"Via della Lungaretta 85 Trastevere, 00153 Rome Italy","['41.8896201', '12.471502']",1757.0,879.0
id_3329,"['Dinner', 'Brunch', 'Drinks']","Carrer de Pujades, 136 Poble Nou - Sant Marti, 08005 Barcelona Spain","['41.3991119', '2.1976071']",no_info,no_info
id_1512,['Lunch'],"Toldbodgade 55, Copenhagen 1253 Denmark","['55.6848989', '12.5954645']",no_info,no_info
id_13876,"['Lunch', 'Dinner']","40 Peckham Road, London SE5 8PX England","['51.4735033', '-0.0812901']",no_info,no_info
id_3665,"['Lunch', 'Dinner']","Hildburghauser Str. 62, 12279 Berlin Germany","['52.4151096', '13.3467715']",no_info,no_info
id_652,no_info,"Via Medici 4, 20123 Milan Italy","['45.4608976', '9.1811324']",1318.0,439.0
id_8241,no_info,"Calle Pedro Teixeira 7, 28020 Madrid Spain","['40.4552254', '-3.6940872']",no_info,no_info
id_1461,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2250,"['Lunch', 'Dinner', 'Late Night']","Calcada Marques de Tancos 1 Vila Castelo 1100, Lisbon 1100-180 Portugal","['38.7121362', '-9.1346649']",no_info,no_info
id_3944,"['Lunch', 'Dinner', 'Late Night']","Borgo Pio 172/173 Borgo Pio, 172/173, 00193 Rome Italy","['41.9037854', '12.461274']",no_info,no_info
id_561,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1279,"['Lunch', 'Dinner']","Rua Filipe Folque 10 B, Lisbon 1050-113 Portugal","['38.7311364', '-9.1500662']",no_info,no_info
id_1925,no_info,"Rue de la Bourse 12, Brussels 1000 Belgium","['50.848393', '4.3505662']",no_info,no_info
id_2917,no_info,"Corso Sempione 13, 20145 Milan Italy","['45.477562', '9.1694946']",no_info,no_info
id_5294,['Dinner'],"5 rue du General Renault, 75011 Paris France","['48.8615187', '2.3781291']",no_info,no_info
id_21,no_info,"Josep Anslem Clave 19, 08002 Barcelona Spain","['41.3776089', '2.1780508']",3515.0,1669.0
id_2020,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_10334,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_298,no_info,"82 Quai Gustave Ador Geneva 6, Geneva 1211 Switzerland","['46.2075906', '6.1661255']",7930.0,1983.0
id_3396,"['Lunch', 'Dinner', 'Drinks']","69 rue de Maubeuge, 75010 Paris France","['48.8799722', '2.3500473']",1933.0,1054.0
id_436,"['Lunch', 'Dinner', 'Late Night']","Carrer De Riego, 27, 08010 Barcelona Spain","['41.3766175', '2.1381867']",no_info,no_info
id_5931,"['Lunch', 'Dinner']","Rambla del Raval 9, 08001 Barcelona Spain","['41.3795096', '2.1690009']",no_info,no_info
id_1948,"['Lunch', 'Dinner']","14 rue Pelletier, 69004 Lyon France","['45.7778891', '4.8278775']",no_info,no_info
id_3918,no_info,"Carrer dels Tallers, 39, 08001 Barcelona Spain","['41.3848067', '2.1683088']",879.0,439.0
id_2010,"['Lunch', 'Dinner', 'Drinks']","Tallers 72 Pca Castilla, 08001 Barcelona Spain","['41.3851456', '2.1660924']",no_info,no_info
id_7112,"['Lunch', 'Dinner']","103-105 Woolwich Road, London SE10 0RF England","['51.486332', '0.0117008']",1231.0,308.0
id_4227,no_info,"Herrfurthstr. 9 Herrfurthplatz, 12049 Berlin Germany","['52.47696315', '13.422301']",no_info,no_info
id_6045,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1450,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5033,no_info,"Bundesplatz 15, 10715 Berlin Germany","['52.4792304', '13.3294077']",no_info,no_info
id_7712,no_info,"Calle Arenal 2, 28013 Madrid Spain","['40.4170216', '-3.7047832']",no_info,no_info
id_4398,"['Brunch', 'Breakfast', 'Lunch', 'Dinner', 'Late Night', 'Drinks']","Via Leonida Bissolati 34, 00187 Rome Italy","['41.9055031', '12.4915024']",no_info,no_info
id_1214,"['Lunch', 'Dinner']","Chaussee de Wavre 1174, Auderghem, Brussels 1160 Belgium","['50.8220069', '4.4052659']",no_info,no_info
id_2051,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1634,no_info,"Carrer Alfons XII, 41 carrer d'Alfons XII 39,41, 08006 Barcelona Spain","['41.3991796', '2.148772']",2866.0,1102.0
id_1400,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
